age_numeric,category,ci_lower,ci_upper,mean
8,TV,-3.456619555667411,-2.383286538859951,-2.9290192162875752
8,airplane,-3.688197317465515,-2.3308571018805897,-3.02163489914973
8,apple,-1.223073521606285,-0.07823113594097722,-0.6644104854312968
8,bear,-2.9518902117937107,-2.0637179129173573,-2.509736700544597
8,bed,-2.7138134034298296,-1.9147113813473382,-2.3071525560845547
8,bee,-3.111230991260551,-1.644361584592665,-2.4227926908010393
8,bike,-1.1830587259252396,0.9089379606176566,-0.15436287992894576
8,bird,-1.6601548560530879,-0.1995946152416867,-0.9189433602253877
8,boat,-1.6288151525715504,-0.37852025633993763,-0.9988279756988447
8,book,-3.8837833962853106,-2.94341790880082,-3.4114252577793707
8,bottle,-1.721658852987316,-0.3168146981728526,-1.0225155576679081
8,bowl,-2.806857184556509,-2.004938868055509,-2.4104141810783815
8,cactus,-1.93262268195011,-0.23077718922672097,-1.0752299119746311
8,camel,-1.7184878301519257,-0.7485594896385038,-1.2375566338835102
8,car,-3.7488518273692977,-2.5748662411144396,-3.1545880591958633
8,cat,-2.39225031036275,-1.1195831368072742,-1.7410425963744904
8,chair,-1.787752632068721,-0.6530917603491487,-1.2270030362868087
8,clock,-2.5181954674721836,-1.11447808599317,-1.836560189636702
8,couch,-2.6850348265655435,-1.5996415769379522,-2.1326083793368444
8,cow,-2.8179709548365883,-1.9452869022550052,-2.379551339300636
8,cup,-2.9410297258222995,-1.780453513302673,-2.3686819390024714
8,dog,-3.5258779007930174,-2.855005175214594,-3.1972283434125024
8,elephant,-2.337472280615157,-1.3353020842572356,-1.842434685916087
8,face,-2.2636284385362733,-1.7486764564337098,-2.0014580974140825
8,fish,-1.157108613549949,-0.06452237222785934,-0.6200570992258837
8,frog,-3.023447967258568,-2.0705205048923903,-2.559437343742073
8,hand,-0.5880089867770817,0.7418381109781335,0.06840343022027708
8,hat,-1.550568523264717,-0.4203301656701056,-0.966639946667586
8,horse,-2.1585372437836265,-1.3747028747869188,-1.7623737020166792
8,house,-0.584049528209448,0.8555813517239178,0.14799680506555954
8,ice.cream,-3.0416869937761426,-1.8238496803684305,-2.44436732563134
8,key,-3.634118474459475,-2.7535046201837856,-3.228234114396903
8,lamp,-1.8307302467278717,-0.4345416769616372,-1.1512593857407079
8,mushroom,-1.1499228326541049,0.36052513882414106,-0.3817523684514035
8,octopus,-3.105157391753291,-1.78990954668184,-2.452795394857698
8,person,-2.310557785553087,-1.7942553304006625,-2.0454189611597267
8,phone,-3.6246556421426015,-3.0516897057034345,-3.3469126834708356
8,piano,-4.696718349295856,-4.0205731374446385,-4.338812324742355
8,rabbit,-0.4480899931653644,0.7617985817048788,0.14448693773013976
8,scissors,-1.9487109172381447,-1.205848250037656,-1.5890489011910693
8,sheep,-2.1603057955370577,-0.7883288335987442,-1.467536129379602
8,snail,0.2172222161395903,1.284232453481531,0.7660678892573569
8,spider,-1.5698416382118208,0.0477694388761002,-0.7367334554239546
8,tiger,-5.248757298973555,-4.59233307360299,-4.914576758169886
8,train,-3.784467670167418,-2.5499748586531545,-3.1726969108369603
8,tree,-3.328498046741356,-2.1280985462848636,-2.7346504448127225
8,watch,-3.809258659587249,-2.71108830716629,-3.234709164666681
8,whale,-2.8012664674697554,-1.9039813550750213,-2.3509109082578643
9,TV,-3.1172413931484453,-1.8999990833812106,-2.5520757658215127
9,airplane,-4.597369300446122,-2.833289732618869,-3.7706769339876653
9,apple,-1.4255980825580934,0.22222024049369943,-0.5802466863838598
9,bear,-2.752252988044715,-1.537918504139998,-2.1240796313576515
9,bed,-2.7175773476097773,-1.4850475134529486,-2.169628446033756
9,bee,-3.401617097356514,-1.5268005006952665,-2.447714632632439
9,bike,-2.2709921793764365,-0.07282528304060226,-1.19572352267978
9,bird,-1.7742641976959785,-0.04980125231890585,-0.9030007085445736
9,boat,-0.8393071508923192,0.9112357408511912,0.033200645413301984
9,book,-3.6831542474330674,-2.4515831366845697,-3.078931406763903
9,bottle,-1.4595558230266152,0.49873360871537614,-0.5288908124391325
9,bowl,-3.094079580412004,-2.108778416694032,-2.6205418327815346
9,cactus,-3.0025290482319575,-1.2513230017582602,-2.1177022112891275
9,camel,-2.169481260804572,-0.9717005670661294,-1.542968703592904
9,car,-2.453647263585963,-0.8053347228321238,-1.627718016336114
9,cat,-2.6518645205223113,-1.2740841880552605,-1.9763039754983238
9,chair,-1.3584027367025964,0.18511631156013883,-0.617320649757108
9,clock,-1.6102096018501904,-0.09263111638167605,-0.8161401219583181
9,couch,-3.340867842579366,-1.8198329577341223,-2.579313085872545
9,cow,-2.397064253646088,-1.4463471939397061,-1.9186319869240303
9,cup,-2.38262550853628,-0.7105239035387104,-1.548572601673144
9,dog,-3.02299105789745,-1.7959557856699815,-2.410333840052697
9,elephant,-1.8606847511977163,-0.21155774646516914,-1.0524348108905661
9,face,-2.237861223066281,-1.6100850088185086,-1.9194153942751793
9,fish,-1.2193406855590845,0.1479952421814412,-0.546944980072801
9,frog,-2.6822517512556967,-1.5867792816302277,-2.134674534337948
9,hand,0.23876229164940985,1.5284775397871668,0.8932747086911659
9,hat,-2.0070278194650766,-0.28796014358724864,-1.1595956417004087
9,horse,-2.068235058616511,-0.9129860162780564,-1.5026799460581637
9,house,-1.3146583420345483,0.5391063726463013,-0.38813215177985977
9,ice.cream,-2.063338712599811,-0.36692907388976526,-1.2086906378274644
9,key,-3.069376962689551,-1.8376009836441254,-2.4631879944109767
9,lamp,-1.8633570023141606,-0.3614093985380063,-1.0910583193557317
9,mushroom,-0.8416523793555513,0.30284960851821197,-0.2908508746904471
9,octopus,-2.343808238562834,-0.6999564370679914,-1.5004042916248552
9,person,-2.4530143226752594,-1.7968163086655227,-2.1147002799869083
