sketch_path,filename,category,age_numeric,gameType,count_parts,count_unint,count_strokes,model_correct,kid_correct,log_odds,count_parts_bin
bear_sketch_age5_cdm_run_v41550618804008,bear_sketch_age5_cdm_run_v41550618804008.png,bear,5,big_animals,6,1,9,0,0.42857142857142855,-1.6381888110755292,1
bear_sketch_age5_cdm_run_v41550695674820,bear_sketch_age5_cdm_run_v41550695674820.png,bear,5,big_animals,6,0,10,0,0.07692307692307693,-1.4084788484464603,1
bear_sketch_age5_cdm_run_v41550871677397,bear_sketch_age5_cdm_run_v41550871677397.png,bear,5,big_animals,7,0,9,1,0.2727272727272727,-0.3109015873162027,1
bear_sketch_age6_cdm_run_v41536522290128,bear_sketch_age6_cdm_run_v41536522290128.png,bear,6,big_animals,3,0,4,1,0.2222222222222222,-0.4694107149506497,1
bear_sketch_age6_cdm_run_v41540163517102,bear_sketch_age6_cdm_run_v41540163517102.png,bear,6,big_animals,8,0,14,1,0.7777777777777778,-0.25041439981231917,1
bear_sketch_age6_cdm_run_v41541266184035,bear_sketch_age6_cdm_run_v41541266184035.png,bear,6,big_animals,5,0,8,1,0.6428571428571429,-0.04307245216621063,1
bear_sketch_age6_cdm_run_v41541377302643,bear_sketch_age6_cdm_run_v41541377302643.png,bear,6,big_animals,10,0,20,0,0.25,-0.7752672964098781,1
bear_sketch_age6_cdm_run_v41541889000022,bear_sketch_age6_cdm_run_v41541889000022.png,bear,6,big_animals,7,0,17,0,0.16666666666666666,-1.5000816718276746,1
bear_sketch_age6_cdm_run_v41541967175933,bear_sketch_age6_cdm_run_v41541967175933.png,bear,6,big_animals,4,0,6,1,0.16666666666666666,-0.16340730936164446,1
bear_sketch_age6_cdm_run_v41542049235926,bear_sketch_age6_cdm_run_v41542049235926.png,bear,6,big_animals,6,0,12,1,0.7142857142857143,-0.18697035067059914,1
bear_sketch_age6_cdm_run_v41542058738344,bear_sketch_age6_cdm_run_v41542058738344.png,bear,6,big_animals,7,0,11,1,0.4666666666666667,-0.24657600886617226,1
bear_sketch_age6_cdm_run_v41542484970534,bear_sketch_age6_cdm_run_v41542484970534.png,bear,6,big_animals,9,0,13,0,0.1111111111111111,-1.0771523932660403,1
bear_sketch_age6_cdm_run_v41542748126931,bear_sketch_age6_cdm_run_v41542748126931.png,bear,6,big_animals,6,1,11,0,0.23529411764705882,-1.3011376861417778,1
bear_sketch_age6_cdm_run_v41543692435441,bear_sketch_age6_cdm_run_v41543692435441.png,bear,6,big_animals,5,0,9,1,0.6,-0.4992857773089908,1
bear_sketch_age6_cdm_run_v41543697737568,bear_sketch_age6_cdm_run_v41543697737568.png,bear,6,big_animals,7,0,10,1,0.3,-0.04504555832657766,1
bear_sketch_age6_cdm_run_v41544729587520,bear_sketch_age6_cdm_run_v41544729587520.png,bear,6,big_animals,1,0,2,0,0.125,-1.69661323783775,1
bear_sketch_age6_cdm_run_v41544916806336,bear_sketch_age6_cdm_run_v41544916806336.png,bear,6,big_animals,6,0,7,1,0.21428571428571427,-0.3725557841081368,1
bear_sketch_age6_cdm_run_v41544995863758,bear_sketch_age6_cdm_run_v41544995863758.png,bear,6,big_animals,1,0,1,0,0.05,-0.6349695546284153,1
bear_sketch_age6_cdm_run_v41545951002707,bear_sketch_age6_cdm_run_v41545951002707.png,bear,6,big_animals,7,1,19,1,0.375,-0.5141608480143541,1
bear_sketch_age6_cdm_run_v41546034714978,bear_sketch_age6_cdm_run_v41546034714978.png,bear,6,big_animals,6,0,10,1,0.4,-0.13286513126016236,1
bear_sketch_age6_cdm_run_v41546043232200,bear_sketch_age6_cdm_run_v41546043232200.png,bear,6,big_animals,7,0,14,1,0.6923076923076923,0.10493138291196218,1
bear_sketch_age6_cdm_run_v41546127136442,bear_sketch_age6_cdm_run_v41546127136442.png,bear,6,big_animals,5,0,7,0,0.3,-0.5681925674497631,1
bear_sketch_age6_cdm_run_v41546201325204,bear_sketch_age6_cdm_run_v41546201325204.png,bear,6,big_animals,5,0,10,1,0.25,-0.4479528301980431,1
bear_sketch_age6_cdm_run_v41546211992330,bear_sketch_age6_cdm_run_v41546211992330.png,bear,6,big_animals,4,0,8,0,0.2222222222222222,-1.1807144113163373,1
bear_sketch_age6_cdm_run_v41547760580000,bear_sketch_age6_cdm_run_v41547760580000.png,bear,6,big_animals,7,0,11,0,0.375,-1.6757857848534599,1
bear_sketch_age6_cdm_run_v41548105227115,bear_sketch_age6_cdm_run_v41548105227115.png,bear,6,big_animals,7,0,13,1,0.7857142857142857,-0.6001841962050668,1
bear_sketch_age6_cdm_run_v41548278221126,bear_sketch_age6_cdm_run_v41548278221126.png,bear,6,big_animals,7,1,12,1,0.2222222222222222,-0.24180355158610237,1
bear_sketch_age6_cdm_run_v41549135807111,bear_sketch_age6_cdm_run_v41549135807111.png,bear,6,big_animals,5,0,9,0,0.5384615384615384,-1.0871835360745228,1
bear_sketch_age6_cdm_run_v41549152218081,bear_sketch_age6_cdm_run_v41549152218081.png,bear,6,big_animals,6,0,13,1,0.14285714285714285,0.03720088769579721,1
bear_sketch_age6_cdm_run_v41550441188321,bear_sketch_age6_cdm_run_v41550441188321.png,bear,6,big_animals,4,0,6,1,0.2,-0.1696423480230905,1
bear_sketch_age6_cdm_run_v41550706357756,bear_sketch_age6_cdm_run_v41550706357756.png,bear,6,big_animals,6,0,10,1,0.7222222222222222,0.015251258020037326,1
bear_sketch_age7_cdm_run_v41537140916863,bear_sketch_age7_cdm_run_v41537140916863.png,bear,7,big_animals,6,1,12,1,0.7272727272727273,-0.47697358713606935,1
bear_sketch_age7_cdm_run_v41539546718723,bear_sketch_age7_cdm_run_v41539546718723.png,bear,7,big_animals,1,0,1,0,0.2857142857142857,-1.7280486044499381,1
bear_sketch_age7_cdm_run_v41539885875694,bear_sketch_age7_cdm_run_v41539885875694.png,bear,7,big_animals,3,0,6,0,0.09090909090909091,-1.1813500289421341,1
bear_sketch_age7_cdm_run_v41540501686279,bear_sketch_age7_cdm_run_v41540501686279.png,bear,7,big_animals,6,0,11,1,0.3076923076923077,-0.1063731931010966,1
bear_sketch_age7_cdm_run_v41541705391929,bear_sketch_age7_cdm_run_v41541705391929.png,bear,7,big_animals,7,0,11,0,0,-1.372561968174665,1
bear_sketch_age7_cdm_run_v41541795079639,bear_sketch_age7_cdm_run_v41541795079639.png,bear,7,big_animals,6,1,14,1,0.375,0.025660851371785417,1
bear_sketch_age7_cdm_run_v41541887274625,bear_sketch_age7_cdm_run_v41541887274625.png,bear,7,big_animals,7,0,15,1,0.2727272727272727,-0.7385030864243537,1
bear_sketch_age7_cdm_run_v41542584586572,bear_sketch_age7_cdm_run_v41542584586572.png,bear,7,big_animals,6,0,10,1,0.125,-0.7001397308027322,1
bear_sketch_age7_cdm_run_v41542745024480,bear_sketch_age7_cdm_run_v41542745024480.png,bear,7,big_animals,8,0,10,0,0.2222222222222222,-1.3158017420040446,1
bear_sketch_age7_cdm_run_v41543701862443,bear_sketch_age7_cdm_run_v41543701862443.png,bear,7,big_animals,0,1,6,1,0.2857142857142857,-0.37619503676332744,1
bear_sketch_age7_cdm_run_v41543707697771,bear_sketch_age7_cdm_run_v41543707697771.png,bear,7,big_animals,9,0,15,1,0.6153846153846154,-0.06539018188354538,1
bear_sketch_age7_cdm_run_v41545008360752,bear_sketch_age7_cdm_run_v41545008360752.png,bear,7,big_animals,5,0,14,1,0.5263157894736842,-0.7344063929117809,1
bear_sketch_age7_cdm_run_v41545161591988,bear_sketch_age7_cdm_run_v41545161591988.png,bear,7,big_animals,0,1,4,0,0,-0.958641442340624,1
bear_sketch_age7_cdm_run_v41545862431887,bear_sketch_age7_cdm_run_v41545862431887.png,bear,7,big_animals,6,0,9,1,0.10526315789473684,-0.47328968456992127,1
bear_sketch_age7_cdm_run_v41546214131221,bear_sketch_age7_cdm_run_v41546214131221.png,bear,7,big_animals,8,0,18,1,0.2222222222222222,-0.3222014320753848,1
bear_sketch_age7_cdm_run_v41546285773334,bear_sketch_age7_cdm_run_v41546285773334.png,bear,7,big_animals,5,0,7,1,0.3,-0.4261862255608519,1
bear_sketch_age7_cdm_run_v41546290129966,bear_sketch_age7_cdm_run_v41546290129966.png,bear,7,big_animals,3,0,5,0,0,-0.9285063877534329,1
bear_sketch_age7_cdm_run_v41547316901880,bear_sketch_age7_cdm_run_v41547316901880.png,bear,7,big_animals,5,0,7,1,0.6666666666666666,-0.24276331924424935,1
bear_sketch_age7_cdm_run_v41547332640315,bear_sketch_age7_cdm_run_v41547332640315.png,bear,7,big_animals,6,1,10,0,0.15384615384615385,-1.4932559067819746,1
bear_sketch_age7_cdm_run_v41547408767380,bear_sketch_age7_cdm_run_v41547408767380.png,bear,7,big_animals,4,0,5,1,0.0625,-0.588911047873712,1
bear_sketch_age7_cdm_run_v41547670472741,bear_sketch_age7_cdm_run_v41547670472741.png,bear,7,big_animals,3,0,5,1,0.7142857142857143,-0.09078161237062081,1
bear_sketch_age7_cdm_run_v41547844685231,bear_sketch_age7_cdm_run_v41547844685231.png,bear,7,big_animals,8,0,14,1,0.38461538461538464,-0.18613010755777454,1
bear_sketch_age7_cdm_run_v41548018190980,bear_sketch_age7_cdm_run_v41548018190980.png,bear,7,big_animals,4,0,6,0,0.125,-1.9926347069199122,1
bear_sketch_age7_cdm_run_v41548282392257,bear_sketch_age7_cdm_run_v41548282392257.png,bear,7,big_animals,7,0,17,0,0.42857142857142855,-0.45191861463850536,1
bear_sketch_age7_cdm_run_v41548356134555,bear_sketch_age7_cdm_run_v41548356134555.png,bear,7,big_animals,2,0,3,1,0,-0.5599221410056296,1
bear_sketch_age7_cdm_run_v41550353957200,bear_sketch_age7_cdm_run_v41550353957200.png,bear,7,big_animals,3,0,3,0,0.1111111111111111,-2.5378519727075526,1
bear_sketch_age7_cdm_run_v41550436394377,bear_sketch_age7_cdm_run_v41550436394377.png,bear,7,big_animals,6,0,10,1,0.05555555555555555,-0.6748796546773587,1
bear_sketch_age7_cdm_run_v41550451681105,bear_sketch_age7_cdm_run_v41550451681105.png,bear,7,big_animals,0,1,1,1,0.26666666666666666,-0.38471173614131654,1
bear_sketch_age7_cdm_run_v41550776340728,bear_sketch_age7_cdm_run_v41550776340728.png,bear,7,big_animals,6,0,7,0,0.375,-0.9218383063910776,1
bear_sketch_age8_cdm_run_v41537137428018,bear_sketch_age8_cdm_run_v41537137428018.png,bear,8,big_animals,6,0,14,1,0.3,-0.06402191578195633,1
bear_sketch_age8_cdm_run_v41538867264244,bear_sketch_age8_cdm_run_v41538867264244.png,bear,8,big_animals,6,0,7,0,0.7692307692307693,-1.1460507958048165,1
bear_sketch_age8_cdm_run_v41539368944051,bear_sketch_age8_cdm_run_v41539368944051.png,bear,8,big_animals,6,0,11,1,0.6363636363636364,-0.1652706367537712,1
bear_sketch_age8_cdm_run_v41539810430132,bear_sketch_age8_cdm_run_v41539810430132.png,bear,8,big_animals,5,0,10,0,0.15384615384615385,-1.364959478344531,1
bear_sketch_age8_cdm_run_v41540587543956,bear_sketch_age8_cdm_run_v41540587543956.png,bear,8,big_animals,4,0,7,0,0.4444444444444444,-0.6134173500809751,1
bear_sketch_age8_cdm_run_v41541189202663,bear_sketch_age8_cdm_run_v41541189202663.png,bear,8,big_animals,7,1,12,0,0.3333333333333333,-2.3240818009574356,1
bear_sketch_age8_cdm_run_v41541268057770,bear_sketch_age8_cdm_run_v41541268057770.png,bear,8,big_animals,3,0,4,1,0.3333333333333333,-0.7984209040529833,1
bear_sketch_age8_cdm_run_v41541367019106,bear_sketch_age8_cdm_run_v41541367019106.png,bear,8,big_animals,1,0,2,1,0.4444444444444444,-0.8178361714808461,1
bear_sketch_age8_cdm_run_v41541372903587,bear_sketch_age8_cdm_run_v41541372903587.png,bear,8,big_animals,5,0,9,0,0.25,-0.7417659738450056,1
bear_sketch_age8_cdm_run_v41541375421781,bear_sketch_age8_cdm_run_v41541375421781.png,bear,8,big_animals,7,0,15,1,0.75,-0.5728629280627364,1
bear_sketch_age8_cdm_run_v41541880421004,bear_sketch_age8_cdm_run_v41541880421004.png,bear,8,big_animals,5,1,7,0,0.2,-1.3749538866221114,1
bear_sketch_age8_cdm_run_v41541892835344,bear_sketch_age8_cdm_run_v41541892835344.png,bear,8,big_animals,1,1,4,1,0.18181818181818182,-0.7596023950238296,1
bear_sketch_age8_cdm_run_v41541970057187,bear_sketch_age8_cdm_run_v41541970057187.png,bear,8,big_animals,8,0,14,0,0.18181818181818182,-1.5448132460706232,1
bear_sketch_age8_cdm_run_v41541973838793,bear_sketch_age8_cdm_run_v41541973838793.png,bear,8,big_animals,7,1,15,1,0.4,-0.34919340322180503,1
bear_sketch_age8_cdm_run_v41542057738079,bear_sketch_age8_cdm_run_v41542057738079.png,bear,8,big_animals,4,1,6,1,0.07142857142857142,-0.6827790643571081,1
bear_sketch_age8_cdm_run_v41542061290742,bear_sketch_age8_cdm_run_v41542061290742.png,bear,8,big_animals,5,0,9,1,0.6666666666666666,-0.42840299686533045,1
bear_sketch_age8_cdm_run_v41542495609558,bear_sketch_age8_cdm_run_v41542495609558.png,bear,8,big_animals,4,0,8,1,0.16666666666666666,-0.7091388775801714,1
bear_sketch_age8_cdm_run_v41543106328096,bear_sketch_age8_cdm_run_v41543106328096.png,bear,8,big_animals,8,1,16,1,0.375,-0.8611081991439852,1
bear_sketch_age8_cdm_run_v41544558603014,bear_sketch_age8_cdm_run_v41544558603014.png,bear,8,big_animals,3,1,6,1,0.2727272727272727,-0.4968016422854674,1
bear_sketch_age8_cdm_run_v41544996697682,bear_sketch_age8_cdm_run_v41544996697682.png,bear,8,big_animals,7,0,14,0,0.4444444444444444,-1.1009989315891153,1
bear_sketch_age8_cdm_run_v41545871278126,bear_sketch_age8_cdm_run_v41545871278126.png,bear,8,big_animals,8,0,14,1,0.5555555555555556,-0.2022486531632103,1
bear_sketch_age8_cdm_run_v41546127591836,bear_sketch_age8_cdm_run_v41546127591836.png,bear,8,big_animals,6,0,13,1,0.6923076923076923,0.23931251611250018,1
bear_sketch_age8_cdm_run_v41548106143019,bear_sketch_age8_cdm_run_v41548106143019.png,bear,8,big_animals,4,0,6,0,0.05555555555555555,-0.7268419099414634,1
bear_sketch_age8_cdm_run_v41548270446566,bear_sketch_age8_cdm_run_v41548270446566.png,bear,8,big_animals,8,1,17,1,1,-0.5926278055188988,1
bear_sketch_age8_cdm_run_v41549133201243,bear_sketch_age8_cdm_run_v41549133201243.png,bear,8,big_animals,5,0,10,1,0.2222222222222222,-0.30673541647560904,1
bear_sketch_age8_cdm_run_v41549145619445,bear_sketch_age8_cdm_run_v41549145619445.png,bear,8,big_animals,4,1,7,1,0.1875,-0.5608074382426221,1
bear_sketch_age8_cdm_run_v41549242058905,bear_sketch_age8_cdm_run_v41549242058905.png,bear,8,big_animals,6,0,12,1,0.3333333333333333,-0.2694364149590771,1
bear_sketch_age8_cdm_run_v41550089564281,bear_sketch_age8_cdm_run_v41550089564281.png,bear,8,big_animals,7,1,17,1,0.5454545454545454,-0.39954106664727246,1
bear_sketch_age8_cdm_run_v41550184409838,bear_sketch_age8_cdm_run_v41550184409838.png,bear,8,big_animals,5,0,8,1,0.6,-0.5417011348681463,1
bear_sketch_age8_cdm_run_v41550691820082,bear_sketch_age8_cdm_run_v41550691820082.png,bear,8,big_animals,6,0,8,1,0.625,-0.26263572757105297,1
bird_sketch_age4_cdm_run_v31527964199379,bird_sketch_age4_cdm_run_v31527964199379.png,bird,4,small_animals,0,1,3,0,0,-1.2991542200528359,1
bird_sketch_age4_cdm_run_v31528572599284,bird_sketch_age4_cdm_run_v31528572599284.png,bird,4,small_animals,4,0,8,0,0.3333333333333333,-0.8770078464166465,1
bird_sketch_age4_cdm_run_v31528845599021,bird_sketch_age4_cdm_run_v31528845599021.png,bird,4,small_animals,2,1,8,0,0.375,-1.4751222863012203,1
bird_sketch_age4_cdm_run_v31529092415344,bird_sketch_age4_cdm_run_v31529092415344.png,bird,4,small_animals,6,1,10,1,0.8333333333333334,-0.5475531435985022,1
bird_sketch_age4_cdm_run_v31529264399644,bird_sketch_age4_cdm_run_v31529264399644.png,bird,4,small_animals,5,0,5,1,0.5,-0.4322761018330832,1
bird_sketch_age4_cdm_run_v31529358345012,bird_sketch_age4_cdm_run_v31529358345012.png,bird,4,small_animals,5,0,7,1,0.6,-0.7378075221060708,1
bird_sketch_age4_cdm_run_v31530309361085,bird_sketch_age4_cdm_run_v31530309361085.png,bird,4,small_animals,7,0,10,0,0.8,-0.970643112660755,1
bird_sketch_age4_cdm_run_v31530311922480,bird_sketch_age4_cdm_run_v31530311922480.png,bird,4,small_animals,6,0,7,1,0.5714285714285714,-0.8820452712277189,1
bird_sketch_age4_cdm_run_v31530390885520,bird_sketch_age4_cdm_run_v31530390885520.png,bird,4,small_animals,6,0,6,1,0.8,-0.5531514177880171,1
bird_sketch_age4_cdm_run_v31530478539938,bird_sketch_age4_cdm_run_v31530478539938.png,bird,4,small_animals,4,0,9,1,0.6,-0.49880273616072723,1
bird_sketch_age4_cdm_run_v31530480400108,bird_sketch_age4_cdm_run_v31530480400108.png,bird,4,small_animals,1,1,9,0,0.2222222222222222,-1.307979737475009,1
bird_sketch_age4_cdm_run_v31530481705566,bird_sketch_age4_cdm_run_v31530481705566.png,bird,4,small_animals,8,1,14,1,0.7272727272727273,-0.2926449378973163,1
bird_sketch_age4_cdm_run_v31530556401391,bird_sketch_age4_cdm_run_v31530556401391.png,bird,4,small_animals,1,1,2,1,0.5,-0.766311039476812,1
bird_sketch_age4_cdm_run_v31530573397476,bird_sketch_age4_cdm_run_v31530573397476.png,bird,4,small_animals,4,1,5,0,0.6,-1.2269269100477926,1
bird_sketch_age4_cdm_run_v31530744749634,bird_sketch_age4_cdm_run_v31530744749634.png,bird,4,small_animals,5,1,14,1,0.7777777777777778,-0.2970191639386466,1
bird_sketch_age4_cdm_run_v31531433524106,bird_sketch_age4_cdm_run_v31531433524106.png,bird,4,small_animals,2,0,2,0,0.42857142857142855,-1.4482128937071848,1
bird_sketch_age4_cdm_run_v31531505500838,bird_sketch_age4_cdm_run_v31531505500838.png,bird,4,small_animals,4,0,5,1,0.125,-0.8758075585400751,1
bird_sketch_age4_cdm_run_v31531688398628,bird_sketch_age4_cdm_run_v31531688398628.png,bird,4,small_animals,7,0,17,1,0.8571428571428571,-0.15932974946093448,1
bird_sketch_age4_cdm_run_v31531689427953,bird_sketch_age4_cdm_run_v31531689427953.png,bird,4,small_animals,5,0,7,1,0.2,-0.42068633031896285,1
bird_sketch_age4_cdm_run_v31531692039108,bird_sketch_age4_cdm_run_v31531692039108.png,bird,4,small_animals,0,1,3,0,0.2,-1.5810949003263186,1
bird_sketch_age4_cdm_run_v31531858496244,bird_sketch_age4_cdm_run_v31531858496244.png,bird,4,small_animals,0,1,1,0,0,-1.258837846837447,1
bird_sketch_age4_cdm_run_v31532119480468,bird_sketch_age4_cdm_run_v31532119480468.png,bird,4,small_animals,5,0,12,1,0.6,-0.1064687853862638,1
bird_sketch_age5_cdm_run_v31527980999104,bird_sketch_age5_cdm_run_v31527980999104.png,bird,5,small_animals,6,0,9,0,0.75,-0.458405212943277,1
bird_sketch_age5_cdm_run_v31528136399273,bird_sketch_age5_cdm_run_v31528136399273.png,bird,5,small_animals,1,0,4,0,0.2,-1.2203559145448337,1
bird_sketch_age5_cdm_run_v31528152599102,bird_sketch_age5_cdm_run_v31528152599102.png,bird,5,small_animals,3,0,4,0,0.3333333333333333,-0.9961318357292467,1
bird_sketch_age5_cdm_run_v31528224599151,bird_sketch_age5_cdm_run_v31528224599151.png,bird,5,small_animals,4,0,6,1,0.3,-0.696896416452335,1
bird_sketch_age5_cdm_run_v31528481399327,bird_sketch_age5_cdm_run_v31528481399327.png,bird,5,small_animals,1,0,1,1,0.625,-0.29954482758337025,1
bird_sketch_age5_cdm_run_v31528916699725,bird_sketch_age5_cdm_run_v31528916699725.png,bird,5,small_animals,4,0,5,0,0.14285714285714285,-0.7194429386660884,1
bird_sketch_age5_cdm_run_v31528919741705,bird_sketch_age5_cdm_run_v31528919741705.png,bird,5,small_animals,6,0,12,0,0.8571428571428571,-1.2894679890796121,1
bird_sketch_age5_cdm_run_v31528923599219,bird_sketch_age5_cdm_run_v31528923599219.png,bird,5,small_animals,3,0,5,0,0.2,-1.3145195837049417,1
bird_sketch_age5_cdm_run_v31529011985004,bird_sketch_age5_cdm_run_v31529011985004.png,bird,5,small_animals,6,1,12,0,1,-0.852197080896572,1
bird_sketch_age5_cdm_run_v31529173799299,bird_sketch_age5_cdm_run_v31529173799299.png,bird,5,small_animals,2,0,3,1,0.3333333333333333,-0.2403636214908181,1
bird_sketch_age5_cdm_run_v31529181599174,bird_sketch_age5_cdm_run_v31529181599174.png,bird,5,small_animals,8,0,14,1,0.7142857142857143,-0.3210180486181183,1
bird_sketch_age5_cdm_run_v31529435700868,bird_sketch_age5_cdm_run_v31529435700868.png,bird,5,small_animals,6,0,8,0,0.3,-0.8660950818992651,1
bird_sketch_age5_cdm_run_v31529442453861,bird_sketch_age5_cdm_run_v31529442453861.png,bird,5,small_animals,2,1,4,1,0.1111111111111111,-0.3535769063104835,1
bird_sketch_age5_cdm_run_v31530647850978,bird_sketch_age5_cdm_run_v31530647850978.png,bird,5,small_animals,8,0,21,1,0.8,-0.16931665053074485,1
bird_sketch_age5_cdm_run_v31531341840525,bird_sketch_age5_cdm_run_v31531341840525.png,bird,5,small_animals,3,0,7,0,0.2857142857142857,-1.403859121349973,1
bird_sketch_age5_cdm_run_v31531607084953,bird_sketch_age5_cdm_run_v31531607084953.png,bird,5,small_animals,5,0,8,0,0.2,-1.4806649519776494,1
bird_sketch_age5_cdm_run_v31531612336103,bird_sketch_age5_cdm_run_v31531612336103.png,bird,5,small_animals,6,0,9,0,0.5,-0.5624378884788624,1
bird_sketch_age5_cdm_run_v31531774669708,bird_sketch_age5_cdm_run_v31531774669708.png,bird,5,small_animals,2,0,4,0,0,-0.8320198080112875,1
bird_sketch_age5_cdm_run_v31532110370251,bird_sketch_age5_cdm_run_v31532110370251.png,bird,5,small_animals,5,0,7,1,0.5555555555555556,-0.5299752554682133,1
bird_sketch_age5_cdm_run_v31532212066778,bird_sketch_age5_cdm_run_v31532212066778.png,bird,5,small_animals,6,1,8,0,0.4,-0.938702340287321,1
bird_sketch_age6_cdm_run_v31528064164353,bird_sketch_age6_cdm_run_v31528064164353.png,bird,6,small_animals,1,0,1,0,0.2857142857142857,-1.2664135285822786,1
bird_sketch_age6_cdm_run_v31528229399210,bird_sketch_age6_cdm_run_v31528229399210.png,bird,6,small_animals,4,0,4,0,1,-1.0494838195302894,1
bird_sketch_age6_cdm_run_v31528320073908,bird_sketch_age6_cdm_run_v31528320073908.png,bird,6,small_animals,2,0,3,1,0.625,-0.8010097651044247,1
bird_sketch_age6_cdm_run_v31528409084005,bird_sketch_age6_cdm_run_v31528409084005.png,bird,6,small_animals,5,0,7,0,1,-1.6956220216319333,1
